"strike_binary","employer","industry","address","city","state","zip_code","approximate_number_of_participants","duration_amount","authorized","worker_demands","time_to_work","hh_total","hh_low_income","population","old","hh_low_income_prop","old_prop","old_prop_high","income_q","ed_total","other_race","other_race_prop","other_race_min","higher_ed_prop","aging_q","geometry"
"0","Springfield Public Schools","Educational Services","1359 E St Louis St","Springfield","Missouri","65802",NA,1,"MISSING","Health and safety",128887,130986,6657,303293,52915,0.0508222252759837,0.174468253471066,1,3,200541,43032,0.14188260197235,0,0.328336848823931,1,c(-93.2714807, 37.2098059)
"0","Springfield Public Schools","Educational Services","1359 E St Louis St","Springfield","Missouri","65802",NA,1,"MISSING","Health and safety",128887,130986,6657,303293,52915,0.0508222252759837,0.174468253471066,1,3,200541,43032,0.14188260197235,0,0.328336848823931,1,c(-93.2714807, 37.2098059)
"0","Springfield Public Schools","Educational Services","1359 E St Louis St","Springfield","Missouri","65802",NA,1,"MISSING","Health and safety",128887,130986,6657,303293,52915,0.0508222252759837,0.174468253471066,1,3,200541,43032,0.14188260197235,0,0.328336848823931,1,c(-93.2714807, 37.2098059)
"0","Springfield Public Schools","Educational Services","1359 E St Louis St","Springfield","Missouri","65802",NA,1,"MISSING","Health and safety",128887,130986,6657,303293,52915,0.0508222252759837,0.174468253471066,1,3,200541,43032,0.14188260197235,0,0.328336848823931,1,c(-93.2714807, 37.2098059)
"0","Springfield Public Schools","Educational Services","1359 E St Louis St","Springfield","Missouri","65802",NA,1,"MISSING","Health and safety",128887,130986,6657,303293,52915,0.0508222252759837,0.174468253471066,1,3,200541,43032,0.14188260197235,0,0.328336848823931,1,c(-93.2714807, 37.2098059)
"0","Springfield Public Schools","Educational Services","1359 E St Louis St","Springfield","Missouri","65802",NA,1,"MISSING","Health and safety",128887,130986,6657,303293,52915,0.0508222252759837,0.174468253471066,1,3,200541,43032,0.14188260197235,0,0.328336848823931,1,c(-93.2714807, 37.2098059)
"0","Springfield Public Schools","Educational Services","1359 E St Louis St","Springfield","Missouri","65802",NA,1,"MISSING","Health and safety",128887,130986,6657,303293,52915,0.0508222252759837,0.174468253471066,1,3,200541,43032,0.14188260197235,0,0.328336848823931,1,c(-93.2714807, 37.2098059)
"0","Anoka-Hennepin School District","Educational Services","1902 2nd Ave","Anoka","Minnesota","55303",NA,1,"MISSING","Pay",157283,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1,253572,92873,0.251781144269975,0,0.305254523370088,2,c(-93.3886529, 45.1971468)
"0","Anoka-Hennepin School District","Educational Services","1902 2nd Ave","Anoka","Minnesota","55303",NA,1,"MISSING","Pay",157283,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1,253572,92873,0.251781144269975,0,0.305254523370088,2,c(-93.3886529, 45.1971468)
"0","Anoka-Hennepin School District","Educational Services","1902 2nd Ave","Anoka","Minnesota","55303",NA,1,"MISSING","Pay",157283,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1,253572,92873,0.251781144269975,0,0.305254523370088,2,c(-93.3886529, 45.1971468)
"0","Anoka-Hennepin School District","Educational Services","1902 2nd Ave","Anoka","Minnesota","55303",NA,1,"MISSING","Pay",157283,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1,253572,92873,0.251781144269975,0,0.305254523370088,2,c(-93.3886529, 45.1971468)
"0","Anoka-Hennepin School District","Educational Services","1902 2nd Ave","Anoka","Minnesota","55303",NA,1,"MISSING","Pay",157283,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1,253572,92873,0.251781144269975,0,0.305254523370088,2,c(-93.3886529, 45.1971468)
"0","Anoka-Hennepin School District","Educational Services","1902 2nd Ave","Anoka","Minnesota","55303",NA,1,"MISSING","Pay",157283,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1,253572,92873,0.251781144269975,0,0.305254523370088,2,c(-93.3886529, 45.1971468)
"0","Anoka-Hennepin School District","Educational Services","1902 2nd Ave","Anoka","Minnesota","55303",NA,1,"MISSING","Pay",157283,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1,253572,92873,0.251781144269975,0,0.305254523370088,2,c(-93.3886529, 45.1971468)
"0","Anoka-Hennepin School District","Educational Services","1902 2nd Ave","Anoka","Minnesota","55303",NA,1,"MISSING","Pay",157283,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1,253572,92873,0.251781144269975,0,0.305254523370088,2,c(-93.3886529, 45.1971468)
"0","Anoka-Hennepin School District","Educational Services","1902 2nd Ave","Anoka","Minnesota","55303",NA,1,"MISSING","Pay",157283,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1,253572,92873,0.251781144269975,0,0.305254523370088,2,c(-93.3886529, 45.1971468)
"0","Anoka-Hennepin School District","Educational Services","1902 2nd Ave","Anoka","Minnesota","55303",NA,1,"MISSING","Pay",157283,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1,253572,92873,0.251781144269975,0,0.305254523370088,2,c(-93.3886529, 45.1971468)
"0","City of Los Angeles","Public Administration","1 World Way","Los Angeles","California","90045",40,1,"MISSING","Pay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-118.4010335, 33.9460203)
"0","MISSING","Arts","777 Chick Hearn Ct","Los Angeles","California","90015",NA,1,"MISSING","Job Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-118.2670974, 34.0443397)
"0","Tribune Publishing - Alden Global Capital","Information","435 Michigan Ave","Chicago","Illinois","60611",NA,1,"MISSING","Pay",2067647,2110498,142939,5109292,826128,0.0677276168942117,0.161691287168555,1,4,3589350,2882004,0.564071108090906,1,0.424411105074735,2,c(-87.6237197, 41.8903738)
"0","Tribune Publishing - Alden Global Capital","Information","435 Michigan Ave","Chicago","Illinois","60611",NA,1,"MISSING","Pay",2067647,2110498,142939,5109292,826128,0.0677276168942117,0.161691287168555,1,4,3589350,2882004,0.564071108090906,1,0.424411105074735,2,c(-87.6237197, 41.8903738)
"0","Tribune Publishing - Alden Global Capital","Information","435 Michigan Ave","Chicago","Illinois","60611",NA,1,"MISSING","Pay",2067647,2110498,142939,5109292,826128,0.0677276168942117,0.161691287168555,1,4,3589350,2882004,0.564071108090906,1,0.424411105074735,2,c(-87.6237197, 41.8903738)
"0","Tribune Publishing - Alden Global Capital","Information","435 Michigan Ave","Chicago","Illinois","60611",NA,1,"MISSING","Pay",2067647,2110498,142939,5109292,826128,0.0677276168942117,0.161691287168555,1,4,3589350,2882004,0.564071108090906,1,0.424411105074735,2,c(-87.6237197, 41.8903738)
"0","Tribune Publishing - Alden Global Capital","Information","435 Michigan Ave","Chicago","Illinois","60611",NA,1,"MISSING","Pay",2067647,2110498,142939,5109292,826128,0.0677276168942117,0.161691287168555,1,4,3589350,2882004,0.564071108090906,1,0.424411105074735,2,c(-87.6237197, 41.8903738)
"0","Tribune Publishing - Alden Global Capital","Information","435 Michigan Ave","Chicago","Illinois","60611",NA,1,"MISSING","Pay",2067647,2110498,142939,5109292,826128,0.0677276168942117,0.161691287168555,1,4,3589350,2882004,0.564071108090906,1,0.424411105074735,2,c(-87.6237197, 41.8903738)
"0","Tribune Publishing - Alden Global Capital","Information","435 Michigan Ave","Chicago","Illinois","60611",NA,1,"MISSING","Pay",2067647,2110498,142939,5109292,826128,0.0677276168942117,0.161691287168555,1,4,3589350,2882004,0.564071108090906,1,0.424411105074735,2,c(-87.6237197, 41.8903738)
"0","Tribune Publishing - Alden Global Capital","Information","435 Michigan Ave","Chicago","Illinois","60611",NA,1,"MISSING","Pay",2067647,2110498,142939,5109292,826128,0.0677276168942117,0.161691287168555,1,4,3589350,2882004,0.564071108090906,1,0.424411105074735,2,c(-87.6237197, 41.8903738)
"0","Tribune Publishing - Alden Global Capital","Information","435 Michigan Ave","Chicago","Illinois","60611",NA,1,"MISSING","Pay",2067647,2110498,142939,5109292,826128,0.0677276168942117,0.161691287168555,1,4,3589350,2882004,0.564071108090906,1,0.424411105074735,2,c(-87.6237197, 41.8903738)
"0","Tribune Publishing - Alden Global Capital","Information","435 Michigan Ave","Chicago","Illinois","60611",NA,1,"MISSING","Pay",2067647,2110498,142939,5109292,826128,0.0677276168942117,0.161691287168555,1,4,3589350,2882004,0.564071108090906,1,0.424411105074735,2,c(-87.6237197, 41.8903738)
"0","Atlantic City Casinos","Arts","125 W State St","Trenton","New Jersey","08608",NA,1,"MISSING","Ban smoking in casinos",150169,144989,8905,380688,63124,0.0614184524343226,0.165815576009751,1,3,260972,199488,0.524019669650738,1,0.463520990757629,3,c(-74.7699954, 40.220546)
"0","Atlantic City Casinos","Arts","125 W State St","Trenton","New Jersey","08608",NA,1,"MISSING","Ban smoking in casinos",150169,144989,8905,380688,63124,0.0614184524343226,0.165815576009751,1,3,260972,199488,0.524019669650738,1,0.463520990757629,3,c(-74.7699954, 40.220546)
"0","Atlantic City Casinos","Arts","125 W State St","Trenton","New Jersey","08608",NA,1,"MISSING","Ban smoking in casinos",150169,144989,8905,380688,63124,0.0614184524343226,0.165815576009751,1,3,260972,199488,0.524019669650738,1,0.463520990757629,3,c(-74.7699954, 40.220546)
"0","Atlantic City Casinos","Arts","125 W State St","Trenton","New Jersey","08608",NA,1,"MISSING","Ban smoking in casinos",150169,144989,8905,380688,63124,0.0614184524343226,0.165815576009751,1,3,260972,199488,0.524019669650738,1,0.463520990757629,3,c(-74.7699954, 40.220546)
"0","Atlantic City Casinos","Arts","125 W State St","Trenton","New Jersey","08608",NA,1,"MISSING","Ban smoking in casinos",150169,144989,8905,380688,63124,0.0614184524343226,0.165815576009751,1,3,260972,199488,0.524019669650738,1,0.463520990757629,3,c(-74.7699954, 40.220546)
"0","Atlantic City Casinos","Arts","125 W State St","Trenton","New Jersey","08608",NA,1,"MISSING","Ban smoking in casinos",150169,144989,8905,380688,63124,0.0614184524343226,0.165815576009751,1,3,260972,199488,0.524019669650738,1,0.463520990757629,3,c(-74.7699954, 40.220546)
"0","Atlantic City Casinos","Arts","125 W State St","Trenton","New Jersey","08608",NA,1,"MISSING","Ban smoking in casinos",150169,144989,8905,380688,63124,0.0614184524343226,0.165815576009751,1,3,260972,199488,0.524019669650738,1,0.463520990757629,3,c(-74.7699954, 40.220546)
"0","Atlantic City Casinos","Arts","125 W State St","Trenton","New Jersey","08608",NA,1,"MISSING","Ban smoking in casinos",150169,144989,8905,380688,63124,0.0614184524343226,0.165815576009751,1,3,260972,199488,0.524019669650738,1,0.463520990757629,3,c(-74.7699954, 40.220546)
"0","Atlantic City Casinos","Arts","125 W State St","Trenton","New Jersey","08608",NA,1,"MISSING","Ban smoking in casinos",150169,144989,8905,380688,63124,0.0614184524343226,0.165815576009751,1,3,260972,199488,0.524019669650738,1,0.463520990757629,3,c(-74.7699954, 40.220546)
"0","Atlantic City Casinos","Arts","125 W State St","Trenton","New Jersey","08608",NA,1,"MISSING","Ban smoking in casinos",150169,144989,8905,380688,63124,0.0614184524343226,0.165815576009751,1,3,260972,199488,0.524019669650738,1,0.463520990757629,3,c(-74.7699954, 40.220546)
"0","Kasson-Mantorville School District","Educational Services","101 16th St NE","Kasson","Minnesota","55944",NA,1,"MISSING","Pay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-92.7465742, 44.044965)
"1","Starbucks","Accommodation and Food Services","7 Market Square","Pittsburgh","Pennsylvania","15222",24,1,"Y","First contract",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-80.0021785, 40.4402122)
"1","Starbucks","Accommodation and Food Services","7 Market Square","Pittsburgh","Pennsylvania","15222",24,1,"Y","First contract",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-80.0021785, 40.4402122)
"1","Starbucks","Accommodation and Food Services","7 Market Square","Pittsburgh","Pennsylvania","15222",24,1,"Y","First contract",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-80.0021785, 40.4402122)
"1","Starbucks","Accommodation and Food Services","7 Market Square","Pittsburgh","Pennsylvania","15222",24,1,"Y","First contract",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-80.0021785, 40.4402122)
"1","Starbucks","Accommodation and Food Services","7 Market Square","Pittsburgh","Pennsylvania","15222",24,1,"Y","First contract",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-80.0021785, 40.4402122)
"1","Starbucks","Accommodation and Food Services","7 Market Square","Pittsburgh","Pennsylvania","15222",24,1,"Y","First contract",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-80.0021785, 40.4402122)
"1","Starbucks","Accommodation and Food Services","7 Market Square","Pittsburgh","Pennsylvania","15222",24,1,"Y","First contract",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-80.0021785, 40.4402122)
"1","Starbucks","Accommodation and Food Services","7 Market Square","Pittsburgh","Pennsylvania","15222",24,1,"Y","First contract",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-80.0021785, 40.4402122)
"1","Starbucks","Accommodation and Food Services","7 Market Square","Pittsburgh","Pennsylvania","15222",24,1,"Y","First contract",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-80.0021785, 40.4402122)
"1","Starbucks","Accommodation and Food Services","7 Market Square","Pittsburgh","Pennsylvania","15222",24,1,"Y","First contract",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-80.0021785, 40.4402122)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",3,2,"Y","Reinstate terminated union activist; End to anti-union retaliation",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",3,2,"Y","Reinstate terminated union activist; End to anti-union retaliation",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",3,2,"Y","Reinstate terminated union activist; End to anti-union retaliation",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",3,2,"Y","Reinstate terminated union activist; End to anti-union retaliation",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",3,2,"Y","Reinstate terminated union activist; End to anti-union retaliation",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",3,2,"Y","Reinstate terminated union activist; End to anti-union retaliation",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",3,2,"Y","Reinstate terminated union activist; End to anti-union retaliation",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",3,2,"Y","Reinstate terminated union activist; End to anti-union retaliation",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",3,2,"Y","Reinstate terminated union activist; End to anti-union retaliation",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",3,2,"Y","Reinstate terminated union activist; End to anti-union retaliation",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",11,2,"Y","First contract",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",11,2,"Y","First contract",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",11,2,"Y","First contract",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",11,2,"Y","First contract",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",11,2,"Y","First contract",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",11,2,"Y","First contract",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",11,2,"Y","First contract",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",11,2,"Y","First contract",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",11,2,"Y","First contract",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","44185 Ashbrook Marketplace Plaza","Ashburn","Virginia","20147",11,2,"Y","First contract",165982,143195,2170,432085,46645,0.0151541604106289,0.107953296226437,0,1,282964,202363,0.468340719997223,0,0.646375510665668,2,c(-77.471945, 39.0612901)
"1","Starbucks","Accommodation and Food Services","121 Cusick Rd","Alcoa","Tennessee","37701",12,1,"Y","Staffing",55300,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2,102245,14744,0.10534588948113,0,0.292845615922539,4,c(-83.9824345, 35.8127318)
"1","Starbucks","Accommodation and Food Services","121 Cusick Rd","Alcoa","Tennessee","37701",12,1,"Y","Staffing",55300,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2,102245,14744,0.10534588948113,0,0.292845615922539,4,c(-83.9824345, 35.8127318)
"1","Starbucks","Accommodation and Food Services","121 Cusick Rd","Alcoa","Tennessee","37701",12,1,"Y","Staffing",55300,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2,102245,14744,0.10534588948113,0,0.292845615922539,4,c(-83.9824345, 35.8127318)
"1","Starbucks","Accommodation and Food Services","121 Cusick Rd","Alcoa","Tennessee","37701",12,1,"Y","Staffing",55300,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2,102245,14744,0.10534588948113,0,0.292845615922539,4,c(-83.9824345, 35.8127318)
"1","Starbucks","Accommodation and Food Services","121 Cusick Rd","Alcoa","Tennessee","37701",12,1,"Y","Staffing",55300,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2,102245,14744,0.10534588948113,0,0.292845615922539,4,c(-83.9824345, 35.8127318)
"1","Starbucks","Accommodation and Food Services","121 Cusick Rd","Alcoa","Tennessee","37701",12,1,"Y","Staffing",55300,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2,102245,14744,0.10534588948113,0,0.292845615922539,4,c(-83.9824345, 35.8127318)
"1","Starbucks","Accommodation and Food Services","121 Cusick Rd","Alcoa","Tennessee","37701",12,1,"Y","Staffing",55300,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2,102245,14744,0.10534588948113,0,0.292845615922539,4,c(-83.9824345, 35.8127318)
"1","Starbucks","Accommodation and Food Services","121 Cusick Rd","Alcoa","Tennessee","37701",12,1,"Y","Staffing",55300,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2,102245,14744,0.10534588948113,0,0.292845615922539,4,c(-83.9824345, 35.8127318)
"1","Starbucks","Accommodation and Food Services","121 Cusick Rd","Alcoa","Tennessee","37701",12,1,"Y","Staffing",55300,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2,102245,14744,0.10534588948113,0,0.292845615922539,4,c(-83.9824345, 35.8127318)
"1","Starbucks","Accommodation and Food Services","121 Cusick Rd","Alcoa","Tennessee","37701",12,1,"Y","Staffing",55300,56211,2163,139958,29825,0.0384800128088808,0.213099644178968,1,2,102245,14744,0.10534588948113,0,0.292845615922539,4,c(-83.9824345, 35.8127318)
"1","Starbucks","Accommodation and Food Services","1231 Veterans Pkwy","Clarksville","Indiana","47129",5,0.5,"Y","Health and safety",56319,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1,86525,22525,0.181306696072829,0,0.296850621207743,3,c(-85.7605371, 38.3287744)
"1","Starbucks","Accommodation and Food Services","1231 Veterans Pkwy","Clarksville","Indiana","47129",5,0.5,"Y","Health and safety",56319,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1,86525,22525,0.181306696072829,0,0.296850621207743,3,c(-85.7605371, 38.3287744)
"1","Starbucks","Accommodation and Food Services","1231 Veterans Pkwy","Clarksville","Indiana","47129",5,0.5,"Y","Health and safety",56319,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1,86525,22525,0.181306696072829,0,0.296850621207743,3,c(-85.7605371, 38.3287744)
"1","Starbucks","Accommodation and Food Services","1231 Veterans Pkwy","Clarksville","Indiana","47129",5,0.5,"Y","Health and safety",56319,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1,86525,22525,0.181306696072829,0,0.296850621207743,3,c(-85.7605371, 38.3287744)
"1","Starbucks","Accommodation and Food Services","1231 Veterans Pkwy","Clarksville","Indiana","47129",5,0.5,"Y","Health and safety",56319,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1,86525,22525,0.181306696072829,0,0.296850621207743,3,c(-85.7605371, 38.3287744)
"1","Starbucks","Accommodation and Food Services","1231 Veterans Pkwy","Clarksville","Indiana","47129",5,0.5,"Y","Health and safety",56319,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1,86525,22525,0.181306696072829,0,0.296850621207743,3,c(-85.7605371, 38.3287744)
"1","Starbucks","Accommodation and Food Services","1231 Veterans Pkwy","Clarksville","Indiana","47129",5,0.5,"Y","Health and safety",56319,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1,86525,22525,0.181306696072829,0,0.296850621207743,3,c(-85.7605371, 38.3287744)
"1","Starbucks","Accommodation and Food Services","1231 Veterans Pkwy","Clarksville","Indiana","47129",5,0.5,"Y","Health and safety",56319,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1,86525,22525,0.181306696072829,0,0.296850621207743,3,c(-85.7605371, 38.3287744)
"1","Starbucks","Accommodation and Food Services","1231 Veterans Pkwy","Clarksville","Indiana","47129",5,0.5,"Y","Health and safety",56319,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1,86525,22525,0.181306696072829,0,0.296850621207743,3,c(-85.7605371, 38.3287744)
"1","Starbucks","Accommodation and Food Services","1231 Veterans Pkwy","Clarksville","Indiana","47129",5,0.5,"Y","Health and safety",56319,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1,86525,22525,0.181306696072829,0,0.296850621207743,3,c(-85.7605371, 38.3287744)
"1","Starbucks","Accommodation and Food Services","5932 Penn Cir","Pittsburgh","Pennsylvania","15206",8,0.5,"Y","Pay",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-79.927668, 40.459012)
"1","Starbucks","Accommodation and Food Services","5932 Penn Cir","Pittsburgh","Pennsylvania","15206",8,0.5,"Y","Pay",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-79.927668, 40.459012)
"1","Starbucks","Accommodation and Food Services","5932 Penn Cir","Pittsburgh","Pennsylvania","15206",8,0.5,"Y","Pay",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-79.927668, 40.459012)
"1","Starbucks","Accommodation and Food Services","5932 Penn Cir","Pittsburgh","Pennsylvania","15206",8,0.5,"Y","Pay",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-79.927668, 40.459012)
"1","Starbucks","Accommodation and Food Services","5932 Penn Cir","Pittsburgh","Pennsylvania","15206",8,0.5,"Y","Pay",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-79.927668, 40.459012)
"1","Starbucks","Accommodation and Food Services","5932 Penn Cir","Pittsburgh","Pennsylvania","15206",8,0.5,"Y","Pay",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-79.927668, 40.459012)
"1","Starbucks","Accommodation and Food Services","5932 Penn Cir","Pittsburgh","Pennsylvania","15206",8,0.5,"Y","Pay",496365,539000,31629,1233253,251083,0.0586808905380334,0.203594071938199,1,3,895920,291152,0.236084566589337,0,0.4482118939191,3,c(-79.927668, 40.459012)
